"search-number","evaluation","evals-requested-so-far","sun-brightness*","albedo*","initial-clouds*","CO2-amount*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","206","500","0.4","0.8","10","175","""1533601577""","12.819026550127203","12.819026550127203","12.819026550127203","0","12.819026550127203"
"1","207","500","0.4","0.8","10","175","""-418957750""","12.717352115288744","12.717352115288744","12.717352115288744","0","12.717352115288744"
"1","208","500","0.4","0.8","10","175","""1191972732""","12.372130769693467","12.372130769693467","12.372130769693467","0","12.372130769693467"
"1","209","500","0.4","0.8","10","175","""-1041461098""","12.767498087015587","12.767498087015587","12.767498087015587","0","12.767498087015587"
"1","210","500","0.4","0.8","10","175","""492200657""","12.467260579977548","12.467260579977548","12.467260579977548","0","12.467260579977548"
"1","211","500","2.6","0.25","7","50","""-583823211""","22.329139055247843","22.329139055247843","22.329139055247843","0","22.329139055247843"
"1","212","500","2.6","0.25","7","50","""-1973038086""","27.956866994044894","27.956866994044894","27.956866994044894","0","27.956866994044894"
"1","213","500","2.6","0.25","7","50","""738103958""","25.735308526951574","25.735308526951574","25.735308526951574","0","25.735308526951574"
"1","214","500","2.6","0.25","7","50","""-691259533""","23.40918244735402","23.40918244735402","23.40918244735402","0","23.40918244735402"
"1","215","500","2.6","0.25","7","50","""-1249830578""","22.29325128535738","22.29325128535738","22.29325128535738","0","22.29325128535738"
"1","216","500","2.6","0.25","7","50","""-273687984""","26.315547860804617","26.315547860804617","26.315547860804617","0","26.315547860804617"
"1","217","500","2.6","0.25","7","50","""1531340727""","27.976598411101506","27.976598411101506","27.976598411101506","0","27.976598411101506"
"1","218","500","2.6","0.25","7","50","""533158152""","24.49154322875917","24.49154322875917","24.49154322875917","0","24.49154322875917"
"1","219","500","2.6","0.25","7","50","""-823821496""","24.21792014937445","24.21792014937445","24.21792014937445","0","24.21792014937445"
"1","220","500","2.6","0.25","7","50","""-1818657825""","27.68520223265947","27.68520223265947","27.68520223265947","0","27.68520223265947"
"1","221","500","4","0.35000000000000003","0","0","""-968903364""","37.98250888805666","37.98250888805666","37.98250888805666","0","37.98250888805666"
"1","222","500","4","0.35000000000000003","0","0","""-85427472""","40.95167139901935","40.95167139901935","40.95167139901935","0","40.95167139901935"
"1","223","500","4","0.35000000000000003","0","0","""-1401144256""","41.64451789102796","41.64451789102796","41.64451789102796","0","41.64451789102796"
"1","224","500","4","0.35000000000000003","0","0","""1047052479""","38.92486870310614","38.92486870310614","38.92486870310614","0","38.92486870310614"
"1","225","500","4","0.35000000000000003","0","0","""-766148056""","42.12233606700772","42.12233606700772","42.12233606700772","0","42.12233606700772"
"1","226","500","4","0.35000000000000003","0","0","""-287073147""","40.90178891372855","40.90178891372855","40.90178891372855","0","40.90178891372855"
"1","227","500","4","0.35000000000000003","0","0","""-863835984""","40.30592383615567","40.30592383615567","40.30592383615567","0","40.30592383615567"
"1","228","500","4","0.35000000000000003","0","0","""787999191""","40.320981342935546","40.320981342935546","40.320981342935546","0","40.320981342935546"
"1","229","500","4","0.35000000000000003","0","0","""-954394977""","38.81164081991473","38.81164081991473","38.81164081991473","0","38.81164081991473"
"1","230","500","4","0.35000000000000003","0","0","""454074886""","39.38421047051924","39.38421047051924","39.38421047051924","0","39.38421047051924"
"1","231","500","2.8000000000000003","0.75","8","75","""-1331742450""","16.47517674687584","16.47517674687584","16.47517674687584","0","16.47517674687584"
"1","232","500","2.8000000000000003","0.75","8","75","""916760596""","17.95731947094527","17.95731947094527","17.95731947094527","0","17.95731947094527"
"1","233","500","2.8000000000000003","0.75","8","75","""1190447895""","18.698432691033975","18.698432691033975","18.698432691033975","0","18.698432691033975"
"1","234","500","2.8000000000000003","0.75","8","75","""-1158676758""","17.166409239009603","17.166409239009603","17.166409239009603","0","17.166409239009603"
"1","235","500","2.8000000000000003","0.75","8","75","""-257542694""","19.635209706671194","19.635209706671194","19.635209706671194","0","19.635209706671194"
"1","236","500","2.8000000000000003","0.75","8","75","""-1108565884""","18.414729617952883","18.414729617952883","18.414729617952883","0","18.414729617952883"
"1","237","500","2.8000000000000003","0.75","8","75","""1249734706""","21.78598145897519","21.78598145897519","21.78598145897519","0","21.78598145897519"
"1","238","500","2.8000000000000003","0.75","8","75","""-283190825""","17.625393952596095","17.625393952596095","17.625393952596095","0","17.625393952596095"
"1","239","500","2.8000000000000003","0.75","8","75","""1818371770""","19.4925528191809","19.4925528191809","19.4925528191809","0","19.4925528191809"
"1","240","500","2.8000000000000003","0.75","8","75","""2086815361""","19.725804383717023","19.725804383717023","19.725804383717023","0","19.725804383717023"
"1","241","500","1.8","0.35000000000000003","6","125","""-2060063429""","21.75950274092424","21.75950274092424","21.75950274092424","0","21.75950274092424"
"1","242","500","1.8","0.35000000000000003","6","125","""443721961""","22.708919928746944","22.708919928746944","22.708919928746944","0","22.708919928746944"
"1","243","500","1.8","0.35000000000000003","6","125","""-1327306347""","20.556672936067283","20.556672936067283","20.556672936067283","0","20.556672936067283"
"1","244","500","1.8","0.35000000000000003","6","125","""1051233697""","24.564556758764315","24.564556758764315","24.564556758764315","0","24.564556758764315"
"1","245","500","1.8","0.35000000000000003","6","125","""1260158039""","22.981930305498963","22.981930305498963","22.981930305498963","0","22.981930305498963"
"1","246","500","1.8","0.35000000000000003","6","125","""558771104""","19.411521111005047","19.411521111005047","19.411521111005047","0","19.411521111005047"
"1","247","500","1.8","0.35000000000000003","6","125","""1217493077""","21.6309543355941","21.6309543355941","21.6309543355941","0","21.6309543355941"
"1","248","500","1.8","0.35000000000000003","6","125","""-251701591""","23.56929975760683","23.56929975760683","23.56929975760683","0","23.56929975760683"
"1","249","500","1.8","0.35000000000000003","6","125","""1835376542""","20.734102477381153","20.734102477381153","20.734102477381153","0","20.734102477381153"
"1","250","500","1.8","0.35000000000000003","6","125","""571466270""","23.46371874699951","23.46371874699951","23.46371874699951","0","23.46371874699951"
"1","251","500","2.4000000000000004","0.55","1","150","""-838600802""","27.069570764741776","27.069570764741776","27.069570764741776","0","27.069570764741776"
"1","252","500","2.4000000000000004","0.55","1","150","""1260327052""","26.72274503256519","26.72274503256519","26.72274503256519","0","26.72274503256519"
"1","253","500","2.4000000000000004","0.55","1","150","""-2124411588""","28.13971484481405","28.13971484481405","28.13971484481405","0","28.13971484481405"
"1","254","500","2.4000000000000004","0.55","1","150","""-2088450305""","26.06853871369182","26.06853871369182","26.06853871369182","0","26.06853871369182"
"1","255","500","2.4000000000000004","0.55","1","150","""-586156676""","25.871341826996854","25.871341826996854","25.871341826996854","0","25.871341826996854"
"1","256","500","2.4000000000000004","0.55","1","150","""-1412003354""","25.41443318984702","25.41443318984702","25.41443318984702","0","25.41443318984702"
"1","257","500","2.4000000000000004","0.55","1","150","""-1120092886""","25.524598393653047","25.524598393653047","25.524598393653047","0","25.524598393653047"
"1","258","500","2.4000000000000004","0.55","1","150","""1462585734""","28.06958691968163","28.06958691968163","28.06958691968163","0","28.06958691968163"
"1","259","500","2.4000000000000004","0.55","1","150","""197916320""","25.484829865843473","25.484829865843473","25.484829865843473","0","25.484829865843473"
"1","260","500","2.4000000000000004","0.55","1","150","""-188994747""","26.92047181136808","26.92047181136808","26.92047181136808","0","26.92047181136808"
"1","261","500","2.4000000000000004","0.15000000000000002","6","175","""1259164731""","23.986438891854977","23.986438891854977","23.986438891854977","0","23.986438891854977"
"1","262","500","2.4000000000000004","0.15000000000000002","6","175","""-2008389237""","27.106453996265493","27.106453996265493","27.106453996265493","0","27.106453996265493"
"1","263","500","2.4000000000000004","0.15000000000000002","6","175","""-137846663""","23.449236799350285","23.449236799350285","23.449236799350285","0","23.449236799350285"
"1","264","500","2.4000000000000004","0.15000000000000002","6","175","""-1661143511""","27.0238873716833","27.0238873716833","27.0238873716833","0","27.0238873716833"
"1","265","500","2.4000000000000004","0.15000000000000002","6","175","""-708316412""","21.240016939987395","21.240016939987395","21.240016939987395","0","21.240016939987395"
"1","266","500","2.4000000000000004","0.15000000000000002","6","175","""1557154570""","29.913476972684517","29.913476972684517","29.913476972684517","0","29.913476972684517"
"1","267","500","2.4000000000000004","0.15000000000000002","6","175","""1385784061""","27.279847321452152","27.279847321452152","27.279847321452152","0","27.279847321452152"
"1","268","500","2.4000000000000004","0.15000000000000002","6","175","""-1170563135""","28.54202479794419","28.54202479794419","28.54202479794419","0","28.54202479794419"
"1","269","500","2.4000000000000004","0.15000000000000002","6","175","""1245056750""","26.547865544837887","26.547865544837887","26.547865544837887","0","26.547865544837887"
"1","270","500","2.4000000000000004","0.15000000000000002","6","175","""-370955618""","27.17045975231833","27.17045975231833","27.17045975231833","0","27.17045975231833"
"1","271","500","0.6000000000000001","0.55","0","225","""767669267""","16.413561134023563","16.413561134023563","16.413561134023563","0","16.413561134023563"
"1","272","500","0.6000000000000001","0.55","0","225","""-1643741494""","17.116497621656965","17.116497621656965","17.116497621656965","0","17.116497621656965"
"1","273","500","0.6000000000000001","0.55","0","225","""-1459413432""","16.705080648679292","16.705080648679292","16.705080648679292","0","16.705080648679292"
"1","274","500","0.6000000000000001","0.55","0","225","""-1954795381""","17.239899554246286","17.239899554246286","17.239899554246286","0","17.239899554246286"
"1","275","500","0.6000000000000001","0.55","0","225","""-572709909""","16.00150782361872","16.00150782361872","16.00150782361872","0","16.00150782361872"
"1","276","500","0.6000000000000001","0.55","0","225","""68393063""","16.90761432811647","16.90761432811647","16.90761432811647","0","16.90761432811647"
"1","277","500","0.6000000000000001","0.55","0","225","""-1418732918""","16.881117354183658","16.881117354183658","16.881117354183658","0","16.881117354183658"
"1","278","500","0.6000000000000001","0.55","0","225","""930081364""","16.211211037433372","16.211211037433372","16.211211037433372","0","16.211211037433372"
"1","279","500","0.6000000000000001","0.55","0","225","""-1625753318""","16.46794855988932","16.46794855988932","16.46794855988932","0","16.46794855988932"
"1","280","500","0.6000000000000001","0.55","0","225","""1244935740""","16.187041334049564","16.187041334049564","16.187041334049564","0","16.187041334049564"
"1","281","500","1.6","1","6","225","""-874290096""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","282","500","1.6","1","6","225","""-361921040""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","283","500","1.6","1","6","225","""-1416939934""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","284","500","1.6","1","6","225","""-1052189760""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","285","500","1.6","1","6","225","""-891509235""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","286","500","1.6","1","6","225","""1216526323""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","287","500","1.6","1","6","225","""-631405686""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","288","500","1.6","1","6","225","""-1909940586""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","289","500","1.6","1","6","225","""1724559301""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","290","500","1.6","1","6","225","""-1118071""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","291","500","0.8","0.65","4","250","""1754909285""","14.722690969234932","14.722690969234932","14.722690969234932","0","14.722690969234932"
"1","292","500","0.8","0.65","4","250","""80491190""","13.909097380323734","13.909097380323734","13.909097380323734","0","13.909097380323734"
"1","293","500","0.8","0.65","4","250","""-1134659852""","14.644859374646094","14.644859374646094","14.644859374646094","0","14.644859374646094"
"1","294","500","0.8","0.65","4","250","""1996709566""","13.34519202163698","13.34519202163698","13.34519202163698","0","13.34519202163698"
"1","295","500","0.8","0.65","4","250","""-857703584""","16.978680752772842","16.978680752772842","16.978680752772842","0","16.978680752772842"
"1","296","500","0.8","0.65","4","250","""-1358974545""","14.643724192185989","14.643724192185989","14.643724192185989","0","14.643724192185989"
"1","297","500","0.8","0.65","4","250","""676730229""","15.595979886082832","15.595979886082832","15.595979886082832","0","15.595979886082832"
"1","298","500","0.8","0.65","4","250","""1236479054""","14.444173613351502","14.444173613351502","14.444173613351502","0","14.444173613351502"
"1","299","500","0.8","0.65","4","250","""-985094054""","15.545870587265036","15.545870587265036","15.545870587265036","0","15.545870587265036"
"1","300","500","0.8","0.65","4","250","""673804506""","15.255976674651068","15.255976674651068","15.255976674651068","0","15.255976674651068"
"1","301","500","2","0.30000000000000004","2","200","""1386943942""","28.235042763863092","28.235042763863092","28.235042763863092","0","28.235042763863092"
"1","302","500","2","0.30000000000000004","2","200","""1577370515""","26.420063266554987","26.420063266554987","26.420063266554987","0","26.420063266554987"
"1","303","500","2","0.30000000000000004","2","200","""-1627760296""","25.82103000766682","25.82103000766682","25.82103000766682","0","25.82103000766682"
"1","304","500","2","0.30000000000000004","2","200","""-1130376895""","28.09956388840927","28.09956388840927","28.09956388840927","0","28.09956388840927"
"1","305","500","2","0.30000000000000004","2","200","""951635684""","29.37408644036999","29.37408644036999","29.37408644036999","0","29.37408644036999"
"1","306","500","2","0.30000000000000004","2","200","""509817871""","28.206829020824955","28.206829020824955","28.206829020824955","0","28.206829020824955"
"1","307","500","2","0.30000000000000004","2","200","""760657252""","30.11160036108095","30.11160036108095","30.11160036108095","0","30.11160036108095"
"1","308","500","2","0.30000000000000004","2","200","""249922744""","29.341423315708308","29.341423315708308","29.341423315708308","0","29.341423315708308"
"1","309","500","2","0.30000000000000004","2","200","""-18483300""","26.15467116497869","26.15467116497869","26.15467116497869","0","26.15467116497869"
"1","310","500","2","0.30000000000000004","2","200","""-1259676199""","30.14202580620127","30.14202580620127","30.14202580620127","0","30.14202580620127"
"1","311","500","0.8","0.5","5","100","""-246253906""","15.420959231236614","15.420959231236614","15.420959231236614","0","15.420959231236614"
"1","312","500","0.8","0.5","5","100","""-1733409316""","16.112558619424995","16.112558619424995","16.112558619424995","0","16.112558619424995"
"1","313","500","0.8","0.5","5","100","""1195232282""","14.673652002845326","14.673652002845326","14.673652002845326","0","14.673652002845326"
"1","314","500","0.8","0.5","5","100","""1202632853""","15.621078034380634","15.621078034380634","15.621078034380634","0","15.621078034380634"
"1","315","500","0.8","0.5","5","100","""449666018""","16.288832482947946","16.288832482947946","16.288832482947946","0","16.288832482947946"
"1","316","500","0.8","0.5","5","100","""845960383""","14.362940691147648","14.362940691147648","14.362940691147648","0","14.362940691147648"
"1","317","500","0.8","0.5","5","100","""-275966084""","14.926070222854545","14.926070222854545","14.926070222854545","0","14.926070222854545"
"1","318","500","0.8","0.5","5","100","""1878609348""","17.046162826598554","17.046162826598554","17.046162826598554","0","17.046162826598554"
"1","319","500","0.8","0.5","5","100","""-95660050""","16.08341819277935","16.08341819277935","16.08341819277935","0","16.08341819277935"
"1","320","500","0.8","0.5","5","100","""275711340""","15.254602296451445","15.254602296451445","15.254602296451445","0","15.254602296451445"
"1","321","500","5","0.5","7","0","""1848471226""","30.637702268278893","30.637702268278893","30.637702268278893","0","30.637702268278893"
"1","322","500","5","0.5","7","0","""-352881720""","33.47651592830649","33.47651592830649","33.47651592830649","0","33.47651592830649"
"1","323","500","5","0.5","7","0","""-256741439""","28.865025867617433","28.865025867617433","28.865025867617433","0","28.865025867617433"
"1","324","500","5","0.5","7","0","""-1828930086""","31.25179451749078","31.25179451749078","31.25179451749078","0","31.25179451749078"
"1","325","500","5","0.5","7","0","""-16360263""","29.85119963573113","29.85119963573113","29.85119963573113","0","29.85119963573113"
"1","326","500","5","0.5","7","0","""-564525457""","30.46036931557365","30.46036931557365","30.46036931557365","0","30.46036931557365"
"1","327","500","5","0.5","7","0","""-943608983""","30.760371809435572","30.760371809435572","30.760371809435572","0","30.760371809435572"
"1","328","500","5","0.5","7","0","""66205415""","29.480372207582313","29.480372207582313","29.480372207582313","0","29.480372207582313"
"1","329","500","5","0.5","7","0","""1782708209""","32.93225126185343","32.93225126185343","32.93225126185343","0","32.93225126185343"
"1","330","500","5","0.5","7","0","""-1824264101""","25.78125632248835","25.78125632248835","25.78125632248835","0","25.78125632248835"
"1","331","500","3.6","0.15000000000000002","4","150","""1552664236""","32.92841982920968","32.92841982920968","32.92841982920968","0","32.92841982920968"
"1","332","500","3.6","0.15000000000000002","4","150","""-1129574106""","36.351552324698574","36.351552324698574","36.351552324698574","0","36.351552324698574"
"1","333","500","3.6","0.15000000000000002","4","150","""-969911083""","34.34902917098975","34.34902917098975","34.34902917098975","0","34.34902917098975"
"1","334","500","3.6","0.15000000000000002","4","150","""1361050420""","38.4559763469476","38.4559763469476","38.4559763469476","0","38.4559763469476"
"1","335","500","3.6","0.15000000000000002","4","150","""-1768487693""","36.32286869491347","36.32286869491347","36.32286869491347","0","36.32286869491347"
"1","336","500","3.6","0.15000000000000002","4","150","""-1207362461""","34.66706198889317","34.66706198889317","34.66706198889317","0","34.66706198889317"
"1","337","500","3.6","0.15000000000000002","4","150","""292029888""","35.55233684040514","35.55233684040514","35.55233684040514","0","35.55233684040514"
"1","338","500","3.6","0.15000000000000002","4","150","""-2051807327""","33.00343607571097","33.00343607571097","33.00343607571097","0","33.00343607571097"
"1","339","500","3.6","0.15000000000000002","4","150","""-785447286""","31.963347150886907","31.963347150886907","31.963347150886907","0","31.963347150886907"
"1","340","500","3.6","0.15000000000000002","4","150","""729328679""","34.13874071027314","34.13874071027314","34.13874071027314","0","34.13874071027314"
"1","341","500","0.2","0.65","9","125","""-1379209871""","12.510671636743622","12.510671636743622","12.510671636743622","0","12.510671636743622"
"1","342","500","0.2","0.65","9","125","""841206460""","12.580700015720263","12.580700015720263","12.580700015720263","0","12.580700015720263"
"1","343","500","0.2","0.65","9","125","""563464842""","12.507602389319434","12.507602389319434","12.507602389319434","0","12.507602389319434"
"1","344","500","0.2","0.65","9","125","""692322944""","12.922220096849767","12.922220096849767","12.922220096849767","0","12.922220096849767"
"1","345","500","0.2","0.65","9","125","""1144310853""","12.562892252161088","12.562892252161088","12.562892252161088","0","12.562892252161088"
"1","346","500","0.2","0.65","9","125","""-1655252802""","12.464750878314385","12.464750878314385","12.464750878314385","0","12.464750878314385"
"1","347","500","0.2","0.65","9","125","""-1752339866""","12.835698918460471","12.835698918460471","12.835698918460471","0","12.835698918460471"
"1","348","500","0.2","0.65","9","125","""-574822764""","12.543986232763867","12.543986232763867","12.543986232763867","0","12.543986232763867"
"1","349","500","0.2","0.65","9","125","""-2001049546""","12.17462059982762","12.17462059982762","12.17462059982762","0","12.17462059982762"
"1","350","500","0.2","0.65","9","125","""8418099""","12.566122713116169","12.566122713116169","12.566122713116169","0","12.566122713116169"
"1","351","500","0.8","0","3","150","""353067703""","20.656017725199387","20.656017725199387","20.656017725199387","0","20.656017725199387"
"1","352","500","0.8","0","3","150","""249691055""","21.01135649564441","21.01135649564441","21.01135649564441","0","21.01135649564441"
"1","353","500","0.8","0","3","150","""-105129674""","19.544351134619337","19.544351134619337","19.544351134619337","0","19.544351134619337"
"1","354","500","0.8","0","3","150","""1683125940""","19.570170927044853","19.570170927044853","19.570170927044853","0","19.570170927044853"
"1","355","500","0.8","0","3","150","""-999451268""","20.04958419115263","20.04958419115263","20.04958419115263","0","20.04958419115263"
"1","356","500","0.8","0","3","150","""1355512383""","19.742045196320756","19.742045196320756","19.742045196320756","0","19.742045196320756"
"1","357","500","0.8","0","3","150","""-349438283""","19.06335227654634","19.06335227654634","19.06335227654634","0","19.06335227654634"
"1","358","500","0.8","0","3","150","""320635552""","22.61743062407457","22.61743062407457","22.61743062407457","0","22.61743062407457"
"1","359","500","0.8","0","3","150","""160938000""","18.312133867682327","18.312133867682327","18.312133867682327","0","18.312133867682327"
"1","360","500","0.8","0","3","150","""1774923884""","21.5207710500371","21.5207710500371","21.5207710500371","0","21.5207710500371"
"1","361","500","3","0.5","9","50","""799626094""","24.255734976099895","24.255734976099895","24.255734976099895","0","24.255734976099895"
"1","362","500","3","0.5","9","50","""1122402279""","26.583566276396528","26.583566276396528","26.583566276396528","0","26.583566276396528"
"1","363","500","3","0.5","9","50","""-2102783710""","24.79246683655739","24.79246683655739","24.79246683655739","0","24.79246683655739"
"1","364","500","3","0.5","9","50","""-700478992""","20.681165013431425","20.681165013431425","20.681165013431425","0","20.681165013431425"
"1","365","500","3","0.5","9","50","""-104692180""","24.861941348060896","24.861941348060896","24.861941348060896","0","24.861941348060896"
"1","366","500","3","0.5","9","50","""349690816""","24.27534422410833","24.27534422410833","24.27534422410833","0","24.27534422410833"
"1","367","500","3","0.5","9","50","""1437779158""","23.082919397090777","23.082919397090777","23.082919397090777","0","23.082919397090777"
"1","368","500","3","0.5","9","50","""-2039069660""","25.41463956208138","25.41463956208138","25.41463956208138","0","25.41463956208138"
"1","369","500","3","0.5","9","50","""1928569660""","18.357779222214408","18.357779222214408","18.357779222214408","0","18.357779222214408"
"1","370","500","3","0.5","9","50","""246009326""","19.494602310543517","19.494602310543517","19.494602310543517","0","19.494602310543517"
"1","371","500","4.6000000000000005","0.8","9","225","""-2143212039""","21.59543888247743","21.59543888247743","21.59543888247743","0","21.59543888247743"
"1","372","500","4.6000000000000005","0.8","9","225","""1201088157""","16.774748350162277","16.774748350162277","16.774748350162277","0","16.774748350162277"
"1","373","500","4.6000000000000005","0.8","9","225","""988093442""","21.907538503678328","21.907538503678328","21.907538503678328","0","21.907538503678328"
"1","374","500","4.6000000000000005","0.8","9","225","""-274792330""","22.168110980393763","22.168110980393763","22.168110980393763","0","22.168110980393763"
"1","375","500","4.6000000000000005","0.8","9","225","""-1529241825""","20.62173742822365","20.62173742822365","20.62173742822365","0","20.62173742822365"
"1","376","500","4.6000000000000005","0.8","9","225","""1593282314""","21.59172890221513","21.59172890221513","21.59172890221513","0","21.59172890221513"
"1","377","500","4.6000000000000005","0.8","9","225","""612876624""","19.039327978611187","19.039327978611187","19.039327978611187","0","19.039327978611187"
"1","378","500","4.6000000000000005","0.8","9","225","""1582604993""","19.360692150346864","19.360692150346864","19.360692150346864","0","19.360692150346864"
"1","379","500","4.6000000000000005","0.8","9","225","""1673627608""","21.125202600441156","21.125202600441156","21.125202600441156","0","21.125202600441156"
"1","380","500","4.6000000000000005","0.8","9","225","""947056580""","20.420814257218048","20.420814257218048","20.420814257218048","0","20.420814257218048"
"1","381","500","2.6","0.65","1","200","""-202163599""","24.0271123323542","24.0271123323542","24.0271123323542","0","24.0271123323542"
"1","382","500","2.6","0.65","1","200","""-1428920174""","24.4123282889759","24.4123282889759","24.4123282889759","0","24.4123282889759"
"1","383","500","2.6","0.65","1","200","""-598878269""","19.978715651814028","19.978715651814028","19.978715651814028","0","19.978715651814028"
"1","384","500","2.6","0.65","1","200","""-2021186086""","24.305620812334027","24.305620812334027","24.305620812334027","0","24.305620812334027"
"1","385","500","2.6","0.65","1","200","""1408070791""","25.77151360338928","25.77151360338928","25.77151360338928","0","25.77151360338928"
"1","386","500","2.6","0.65","1","200","""1616125531""","25.393672241091345","25.393672241091345","25.393672241091345","0","25.393672241091345"
"1","387","500","2.6","0.65","1","200","""-1681785647""","23.770070843604962","23.770070843604962","23.770070843604962","0","23.770070843604962"
"1","388","500","2.6","0.65","1","200","""-665074618""","21.06793390781086","21.06793390781086","21.06793390781086","0","21.06793390781086"
"1","389","500","2.6","0.65","1","200","""-420684790""","23.592215214962124","23.592215214962124","23.592215214962124","0","23.592215214962124"
"1","390","500","2.6","0.65","1","200","""388718062""","24.715104984201666","24.715104984201666","24.715104984201666","0","24.715104984201666"
"1","391","500","3.8000000000000003","0.25","7","150","""-806218614""","30.828958407071298","30.828958407071298","30.828958407071298","0","30.828958407071298"
"1","392","500","3.8000000000000003","0.25","7","150","""1357499365""","26.15310582940689","26.15310582940689","26.15310582940689","0","26.15310582940689"
"1","393","500","3.8000000000000003","0.25","7","150","""-261905405""","29.593269449789272","29.593269449789272","29.593269449789272","0","29.593269449789272"
"1","394","500","3.8000000000000003","0.25","7","150","""-1372352660""","34.17213931150142","34.17213931150142","34.17213931150142","0","34.17213931150142"
"1","395","500","3.8000000000000003","0.25","7","150","""-1200047694""","29.40561058400287","29.40561058400287","29.40561058400287","0","29.40561058400287"
"1","396","500","3.8000000000000003","0.25","7","150","""875331431""","29.87619263235729","29.87619263235729","29.87619263235729","0","29.87619263235729"
"1","397","500","3.8000000000000003","0.25","7","150","""2038397027""","28.402400982936413","28.402400982936413","28.402400982936413","0","28.402400982936413"
"1","398","500","3.8000000000000003","0.25","7","150","""463430795""","30.592016113466254","30.592016113466254","30.592016113466254","0","30.592016113466254"
"1","399","500","3.8000000000000003","0.25","7","150","""1589905857""","30.171753811495023","30.171753811495023","30.171753811495023","0","30.171753811495023"
"1","400","500","3.8000000000000003","0.25","7","150","""778151795""","25.013953728543672","25.013953728543672","25.013953728543672","0","25.013953728543672"
"1","401","500","4.4","0","1","100","""529761156""","48.799574238433365","48.799574238433365","48.799574238433365","0","48.799574238433365"
"1","402","500","4.4","0","1","100","""7581995""","51.36954491851858","51.36954491851858","51.36954491851858","0","51.36954491851858"
"1","403","500","4.4","0","1","100","""2146010893""","46.75698487963896","46.75698487963896","46.75698487963896","0","46.75698487963896"
"1","404","500","4.4","0","1","100","""-1278263915""","49.26504715655817","49.26504715655817","49.26504715655817","0","49.26504715655817"
"1","405","500","4.4","0","1","100","""-1630822944""","46.719290411954184","46.719290411954184","46.719290411954184","0","46.719290411954184"
"1","406","500","4.4","0","1","100","""1347980519""","50.761239700042346","50.761239700042346","50.761239700042346","0","50.761239700042346"
"1","407","500","4.4","0","1","100","""487542012""","51.348201834640804","51.348201834640804","51.348201834640804","0","51.348201834640804"
"1","408","500","4.4","0","1","100","""1251432073""","47.541026885844445","47.541026885844445","47.541026885844445","0","47.541026885844445"
"1","409","500","4.4","0","1","100","""1693969118""","48.9474749294674","48.9474749294674","48.9474749294674","0","48.9474749294674"
"1","410","500","4.4","0","1","100","""-914429622""","50.009737988981804","50.009737988981804","50.009737988981804","0","50.009737988981804"
"1","411","500","0.6000000000000001","0.5","6","100","""-1990721652""","15.57773880771996","15.57773880771996","15.57773880771996","0","15.57773880771996"
"1","412","500","0.6000000000000001","0.5","6","100","""-1039519094""","14.834251654448002","14.834251654448002","14.834251654448002","0","14.834251654448002"
"1","413","500","0.6000000000000001","0.5","6","100","""-478759138""","15.126474957840143","15.126474957840143","15.126474957840143","0","15.126474957840143"
"1","414","500","0.6000000000000001","0.5","6","100","""1349610317""","15.075941462822604","15.075941462822604","15.075941462822604","0","15.075941462822604"
"1","415","500","0.6000000000000001","0.5","6","100","""50182175""","13.529665270848856","13.529665270848856","13.529665270848856","0","13.529665270848856"
"1","416","500","0.6000000000000001","0.5","6","100","""1120777913""","14.385553836461101","14.385553836461101","14.385553836461101","0","14.385553836461101"
"1","417","500","0.6000000000000001","0.5","6","100","""-1592863247""","16.09131508596275","16.09131508596275","16.09131508596275","0","16.09131508596275"
"1","418","500","0.6000000000000001","0.5","6","100","""-273439799""","15.381852917572193","15.381852917572193","15.381852917572193","0","15.381852917572193"
"1","419","500","0.6000000000000001","0.5","6","100","""-147215159""","14.277978001942081","14.277978001942081","14.277978001942081","0","14.277978001942081"
"1","420","500","0.6000000000000001","0.5","6","100","""-1781852205""","14.07918954600587","14.07918954600587","14.07918954600587","0","14.07918954600587"
"1","421","500","2.6","0.8500000000000001","2","225","""2010650223""","16.743150828311453","16.743150828311453","16.743150828311453","0","16.743150828311453"
"1","422","500","2.6","0.8500000000000001","2","225","""-262126193""","16.843724092591934","16.843724092591934","16.843724092591934","0","16.843724092591934"
"1","423","500","2.6","0.8500000000000001","2","225","""-2116878863""","17.794285966551236","17.794285966551236","17.794285966551236","0","17.794285966551236"
"1","424","500","2.6","0.8500000000000001","2","225","""-1789745862""","18.62294855384827","18.62294855384827","18.62294855384827","0","18.62294855384827"
"1","425","500","2.6","0.8500000000000001","2","225","""-1134942407""","17.783032270477896","17.783032270477896","17.783032270477896","0","17.783032270477896"
