"search-number","evaluation","evals-requested-so-far","sun-brightness*","albedo*","initial-clouds*","CO2-amount*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","47","160","2.8000000000000003","0.4","3","25","""-1837923526""","31.369159469562064","31.369159469562064","31.369159469562064","0","31.369159469562064"
"1","48","160","2.8000000000000003","0.4","3","25","""-15692956""","28.513670131668103","28.513670131668103","28.513670131668103","0","28.513670131668103"
"1","49","160","2.8000000000000003","0.4","3","25","""1754437183""","24.19566526811532","24.19566526811532","24.19566526811532","0","24.19566526811532"
"1","50","160","2.8000000000000003","0.4","3","25","""1093920617""","32.85176428534535","32.85176428534535","32.85176428534535","0","32.85176428534535"
"1","51","160","4.4","0.8","2","225","""-948942392""","23.458141620186108","23.458141620186108","23.458141620186108","0","23.458141620186108"
"1","52","160","4.4","0.8","2","225","""377917391""","24.966031087247472","24.966031087247472","24.966031087247472","0","24.966031087247472"
"1","53","160","4.4","0.8","2","225","""-1334847236""","24.977504047926004","24.977504047926004","24.977504047926004","0","24.977504047926004"
"1","54","160","4.4","0.8","2","225","""-368996768""","23.106178359203447","23.106178359203447","23.106178359203447","0","23.106178359203447"
"1","55","160","4.4","0.8","2","225","""-758846159""","25.24366904224674","25.24366904224674","25.24366904224674","0","25.24366904224674"
"1","56","160","4.4","0.8","2","225","""-685122496""","24.81782776118009","24.81782776118009","24.81782776118009","0","24.81782776118009"
"1","57","160","4.4","0.8","2","225","""-1446074245""","25.76922628022046","25.76922628022046","25.76922628022046","0","25.76922628022046"
"1","58","160","4.4","0.8","2","225","""-1085084772""","24.956022349046105","24.956022349046105","24.956022349046105","0","24.956022349046105"
"1","59","160","4.4","0.8","2","225","""775670434""","23.647099233219528","23.647099233219528","23.647099233219528","0","23.647099233219528"
"1","60","160","4.4","0.8","2","225","""-1117039110""","24.29826319582114","24.29826319582114","24.29826319582114","0","24.29826319582114"
"1","61","160","0.6000000000000001","0.30000000000000004","9","100","""-369183688""","14.087124805159728","14.087124805159728","14.087124805159728","0","14.087124805159728"
"1","62","160","0.6000000000000001","0.30000000000000004","9","100","""1571649488""","14.474977600623134","14.474977600623134","14.474977600623134","0","14.474977600623134"
"1","63","160","0.6000000000000001","0.30000000000000004","9","100","""-1544256850""","14.736856114082055","14.736856114082055","14.736856114082055","0","14.736856114082055"
"1","64","160","0.6000000000000001","0.30000000000000004","9","100","""1179281287""","14.970011179288088","14.970011179288088","14.970011179288088","0","14.970011179288088"
"1","65","160","0.6000000000000001","0.30000000000000004","9","100","""160576950""","16.48227199883976","16.48227199883976","16.48227199883976","0","16.48227199883976"
"1","66","160","0.6000000000000001","0.30000000000000004","9","100","""2007614969""","14.988123110558176","14.988123110558176","14.988123110558176","0","14.988123110558176"
"1","67","160","0.6000000000000001","0.30000000000000004","9","100","""-2110308375""","13.43189829817796","13.43189829817796","13.43189829817796","0","13.43189829817796"
"1","68","160","0.6000000000000001","0.30000000000000004","9","100","""240349774""","15.90124065924699","15.90124065924699","15.90124065924699","0","15.90124065924699"
"1","69","160","0.6000000000000001","0.30000000000000004","9","100","""1011679582""","15.28471065057943","15.28471065057943","15.28471065057943","0","15.28471065057943"
"1","70","160","0.6000000000000001","0.30000000000000004","9","100","""-693589491""","13.519037816327492","13.519037816327492","13.519037816327492","0","13.519037816327492"
"1","71","160","2.8000000000000003","0.65","4","50","""962292500""","23.679866120306183","23.679866120306183","23.679866120306183","0","23.679866120306183"
"1","72","160","2.8000000000000003","0.65","4","50","""-1136157205""","21.72517385975356","21.72517385975356","21.72517385975356","0","21.72517385975356"
"1","73","160","2.8000000000000003","0.65","4","50","""1118084997""","22.867851314441396","22.867851314441396","22.867851314441396","0","22.867851314441396"
"1","74","160","2.8000000000000003","0.65","4","50","""1303903769""","21.878139999038524","21.878139999038524","21.878139999038524","0","21.878139999038524"
"1","75","160","2.8000000000000003","0.65","4","50","""695908031""","23.524498978862738","23.524498978862738","23.524498978862738","0","23.524498978862738"
"1","76","160","2.8000000000000003","0.65","4","50","""389498550""","21.399899863024533","21.399899863024533","21.399899863024533","0","21.399899863024533"
"1","77","160","2.8000000000000003","0.65","4","50","""1105294740""","22.42774783491472","22.42774783491472","22.42774783491472","0","22.42774783491472"
"1","78","160","2.8000000000000003","0.65","4","50","""-1866900861""","24.128918008688608","24.128918008688608","24.128918008688608","0","24.128918008688608"
"1","79","160","2.8000000000000003","0.65","4","50","""516155982""","24.931095393470564","24.931095393470564","24.931095393470564","0","24.931095393470564"
"1","80","160","2.8000000000000003","0.65","4","50","""1487954797""","23.996717186952687","23.996717186952687","23.996717186952687","0","23.996717186952687"
"1","81","160","4.6000000000000005","0.9500000000000001","9","150","""-1696018428""","13.012228818389069","13.012228818389069","13.012228818389069","0","13.012228818389069"
"1","82","160","4.6000000000000005","0.9500000000000001","9","150","""1562747801""","14.330319730944668","14.330319730944668","14.330319730944668","0","14.330319730944668"
"1","83","160","4.6000000000000005","0.9500000000000001","9","150","""-153827555""","13.171052183645955","13.171052183645955","13.171052183645955","0","13.171052183645955"
"1","84","160","4.6000000000000005","0.9500000000000001","9","150","""1159339335""","13.291126115166984","13.291126115166984","13.291126115166984","0","13.291126115166984"
"1","85","160","4.6000000000000005","0.9500000000000001","9","150","""-1264311689""","13.751309968674104","13.751309968674104","13.751309968674104","0","13.751309968674104"
"1","86","160","4.6000000000000005","0.9500000000000001","9","150","""-1441635123""","13.767168774072948","13.767168774072948","13.767168774072948","0","13.767168774072948"
"1","87","160","4.6000000000000005","0.9500000000000001","9","150","""1005111630""","15.68082816526376","15.68082816526376","15.68082816526376","0","15.68082816526376"
"1","88","160","4.6000000000000005","0.9500000000000001","9","150","""1534088636""","14.813657985124221","14.813657985124221","14.813657985124221","0","14.813657985124221"
"1","89","160","4.6000000000000005","0.9500000000000001","9","150","""1317294150""","15.311259809880905","15.311259809880905","15.311259809880905","0","15.311259809880905"
"1","90","160","4.6000000000000005","0.9500000000000001","9","150","""1437504966""","14.226506511616831","14.226506511616831","14.226506511616831","0","14.226506511616831"
"1","91","160","5","0.55","9","0","""-1247466782""","28.27284269593742","28.27284269593742","28.27284269593742","0","28.27284269593742"
"1","92","160","5","0.55","9","0","""-1538635018""","27.811001482860757","27.811001482860757","27.811001482860757","0","27.811001482860757"
"1","93","160","5","0.55","9","0","""1282378484""","28.1992997434081","28.1992997434081","28.1992997434081","0","28.1992997434081"
"1","94","160","5","0.55","9","0","""1368870561""","27.21036293184095","27.21036293184095","27.21036293184095","0","27.21036293184095"
"1","95","160","5","0.55","9","0","""-905325694""","21.279930423080437","21.279930423080437","21.279930423080437","0","21.279930423080437"
"1","96","160","5","0.55","9","0","""-376480525""","23.59071569125753","23.59071569125753","23.59071569125753","0","23.59071569125753"
"1","97","160","5","0.55","9","0","""-1590213132""","19.232218920335065","19.232218920335065","19.232218920335065","0","19.232218920335065"
"1","98","160","5","0.55","9","0","""-438545967""","30.050006220273847","30.050006220273847","30.050006220273847","0","30.050006220273847"
"1","99","160","5","0.55","9","0","""1151874589""","27.710351073140494","27.710351073140494","27.710351073140494","0","27.710351073140494"
"1","100","160","5","0.55","9","0","""1505607977""","24.195508328857365","24.195508328857365","24.195508328857365","0","24.195508328857365"
"1","101","160","0","0.5","4","150","""-1127182633""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","102","160","0","0.5","4","150","""-1922523540""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","103","160","0","0.5","4","150","""939636380""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","104","160","0","0.5","4","150","""23209203""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","105","160","0","0.5","4","150","""1743336274""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","106","160","0","0.5","4","150","""2108411016""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","107","160","0","0.5","4","150","""-1824169044""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","108","160","0","0.5","4","150","""137867064""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","109","160","0","0.5","4","150","""-403178758""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","110","160","0","0.5","4","150","""36599080""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","111","160","4","0.4","4","250","""-76997470""","30.685442046997267","30.685442046997267","30.685442046997267","0","30.685442046997267"
"1","112","160","4","0.4","4","250","""-899016812""","29.70795325097523","29.70795325097523","29.70795325097523","0","29.70795325097523"
"1","113","160","4","0.4","4","250","""-564002943""","30.890641732356087","30.890641732356087","30.890641732356087","0","30.890641732356087"
"1","114","160","4","0.4","4","250","""-1554267180""","31.558331138662048","31.558331138662048","31.558331138662048","0","31.558331138662048"
"1","115","160","4","0.4","4","250","""1272365834""","30.078403387012102","30.078403387012102","30.078403387012102","0","30.078403387012102"
"1","116","160","4","0.4","4","250","""-1398187635""","32.1064857346617","32.1064857346617","32.1064857346617","0","32.1064857346617"
"1","117","160","4","0.4","4","250","""134042403""","36.61207659184874","36.61207659184874","36.61207659184874","0","36.61207659184874"
"1","118","160","4","0.4","4","250","""1289766532""","33.591464947280514","33.591464947280514","33.591464947280514","0","33.591464947280514"
"1","119","160","4","0.4","4","250","""619199517""","29.432065620783153","29.432065620783153","29.432065620783153","0","29.432065620783153"
"1","120","160","4","0.4","4","250","""95186641""","34.092564929280144","34.092564929280144","34.092564929280144","0","34.092564929280144"
"1","121","160","0.2","0.1","1","50","""-2018509190""","14.289885847433018","14.289885847433018","14.289885847433018","0","14.289885847433018"
"1","122","160","0.2","0.1","1","50","""-2098152568""","14.258093544727666","14.258093544727666","14.258093544727666","0","14.258093544727666"
"1","123","160","0.2","0.1","1","50","""-1274051724""","13.951264543043564","13.951264543043564","13.951264543043564","0","13.951264543043564"
"1","124","160","0.2","0.1","1","50","""2145536085""","13.931360013483454","13.931360013483454","13.931360013483454","0","13.931360013483454"
"1","125","160","0.2","0.1","1","50","""2019618604""","13.981487481651172","13.981487481651172","13.981487481651172","0","13.981487481651172"
"1","126","160","0.2","0.1","1","50","""1962279211""","14.869739528957","14.869739528957","14.869739528957","0","14.869739528957"
"1","127","160","0.2","0.1","1","50","""1472476551""","14.082417532399264","14.082417532399264","14.082417532399264","0","14.082417532399264"
"1","128","160","0.2","0.1","1","50","""-579031749""","14.748591861961813","14.748591861961813","14.748591861961813","0","14.748591861961813"
"1","129","160","0.2","0.1","1","50","""-2042378261""","13.831225647643812","13.831225647643812","13.831225647643812","0","13.831225647643812"
"1","130","160","0.2","0.1","1","50","""-2010193038""","13.825605316102823","13.825605316102823","13.825605316102823","0","13.825605316102823"
"1","131","160","3.8000000000000003","0.05","7","0","""758889408""","35.53678428918367","35.53678428918367","35.53678428918367","0","35.53678428918367"
"1","132","160","3.8000000000000003","0.05","7","0","""-1757312459""","35.048740393776036","35.048740393776036","35.048740393776036","0","35.048740393776036"
"1","133","160","3.8000000000000003","0.05","7","0","""1567832667""","33.327042161026064","33.327042161026064","33.327042161026064","0","33.327042161026064"
"1","134","160","3.8000000000000003","0.05","7","0","""300416654""","31.8895741779907","31.8895741779907","31.8895741779907","0","31.8895741779907"
"1","135","160","3.8000000000000003","0.05","7","0","""1005069380""","27.868603809647205","27.868603809647205","27.868603809647205","0","27.868603809647205"
"1","136","160","3.8000000000000003","0.05","7","0","""225994966""","28.683966150005855","28.683966150005855","28.683966150005855","0","28.683966150005855"
"1","137","160","3.8000000000000003","0.05","7","0","""1468429253""","30.652437487703562","30.652437487703562","30.652437487703562","0","30.652437487703562"
"1","138","160","3.8000000000000003","0.05","7","0","""-1252632859""","33.59758923908164","33.59758923908164","33.59758923908164","0","33.59758923908164"
"1","139","160","3.8000000000000003","0.05","7","0","""1861029771""","32.24004384605069","32.24004384605069","32.24004384605069","0","32.24004384605069"
"1","140","160","3.8000000000000003","0.05","7","0","""743529030""","34.239947747434876","34.239947747434876","34.239947747434876","0","34.239947747434876"
"1","141","160","0","0.65","9","75","""816315310""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","142","160","0","0.65","9","75","""1359315272""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","143","160","0","0.65","9","75","""1146838631""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","144","160","0","0.65","9","75","""642413581""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","145","160","0","0.65","9","75","""-1560489749""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","146","160","0","0.65","9","75","""-1518931325""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","147","160","0","0.65","9","75","""-532959434""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","148","160","0","0.65","9","75","""589652635""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","149","160","0","0.65","9","75","""-2050857583""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","150","160","0","0.65","9","75","""-1609518541""","11.999999999999998","11.999999999999998","11.999999999999998","0","11.999999999999998"
"1","151","160","3.6","0","0","150","""1386176525""","47.45123354015343","47.45123354015343","47.45123354015343","0","47.45123354015343"
"1","152","160","3.6","0","0","150","""1378256746""","46.7479400681521","46.7479400681521","46.7479400681521","0","46.7479400681521"
"1","153","160","3.6","0","0","150","""-1828310179""","46.79202839835018","46.79202839835018","46.79202839835018","0","46.79202839835018"
"1","154","160","3.6","0","0","150","""1058967752""","47.55256391775137","47.55256391775137","47.55256391775137","0","47.55256391775137"
"1","155","160","3.6","0","0","150","""971705836""","49.04125893193898","49.04125893193898","49.04125893193898","0","49.04125893193898"
"1","156","160","3.6","0","0","150","""1225064171""","48.4383344459215","48.4383344459215","48.4383344459215","0","48.4383344459215"
"1","157","160","3.6","0","0","150","""510060054""","46.12851823245844","46.12851823245844","46.12851823245844","0","46.12851823245844"
"1","158","160","3.6","0","0","150","""-2080344122""","47.74450300062634","47.74450300062634","47.74450300062634","0","47.74450300062634"
"1","159","160","3.6","0","0","150","""-1930571076""","48.19443198830376","48.19443198830376","48.19443198830376","0","48.19443198830376"
"1","160","160","3.6","0","0","150","""953783629""","48.448276426574836","48.448276426574836","48.448276426574836","0","48.448276426574836"
"1","161","170","3","0.5","9","50","""-1971075548""","23.044409433693676","23.044409433693676","23.044409433693676","0","23.044409433693676"
"1","162","170","3","0.5","9","50","""987650287""","22.689659276261665","22.689659276261665","22.689659276261665","0","22.689659276261665"
"1","163","170","3","0.5","9","50","""1126965111""","22.883836985826413","22.883836985826413","22.883836985826413","0","22.883836985826413"
"1","164","170","3","0.5","9","50","""2090945696""","23.88560557061031","23.88560557061031","23.88560557061031","0","23.88560557061031"
"1","165","170","3","0.5","9","50","""717495486""","20.17057221710393","20.17057221710393","20.17057221710393","0","20.17057221710393"
"1","166","170","3","0.5","9","50","""1455389459""","21.108960121471487","21.108960121471487","21.108960121471487","0","21.108960121471487"
"1","167","170","3","0.5","9","50","""2135127422""","20.07939043873779","20.07939043873779","20.07939043873779","0","20.07939043873779"
"1","168","170","3","0.5","9","50","""295813362""","22.93691248624598","22.93691248624598","22.93691248624598","0","22.93691248624598"
"1","169","170","3","0.5","9","50","""1669955851""","24.051201865234653","24.051201865234653","24.051201865234653","0","24.051201865234653"
"1","170","170","3","0.5","9","50","""193920314""","26.515820517474783","26.515820517474783","26.515820517474783","0","26.515820517474783"
"1","171","180","1.8","0.05","8","75","""615973640""","20.581101313992466","20.581101313992466","20.581101313992466","0","20.581101313992466"
"1","172","180","1.8","0.05","8","75","""468754762""","22.092653261253258","22.092653261253258","22.092653261253258","0","22.092653261253258"
"1","173","180","1.8","0.05","8","75","""1115258492""","21.672412362952144","21.672412362952144","21.672412362952144","0","21.672412362952144"
"1","174","180","1.8","0.05","8","75","""-1543925042""","21.728971332867413","21.728971332867413","21.728971332867413","0","21.728971332867413"
"1","175","180","1.8","0.05","8","75","""-1206308446""","22.51153148849322","22.51153148849322","22.51153148849322","0","22.51153148849322"
"1","176","180","1.8","0.05","8","75","""-35927892""","20.183815341887332","20.183815341887332","20.183815341887332","0","20.183815341887332"
"1","177","180","1.8","0.05","8","75","""1045428290""","23.770325603938876","23.770325603938876","23.770325603938876","0","23.770325603938876"
"1","178","180","1.8","0.05","8","75","""323549567""","21.082728416438062","21.082728416438062","21.082728416438062","0","21.082728416438062"
"1","179","180","1.8","0.05","8","75","""-1079375399""","20.367109921944387","20.367109921944387","20.367109921944387","0","20.367109921944387"
"1","180","180","1.8","0.05","8","75","""-1759894550""","22.865443000532597","22.865443000532597","22.865443000532597","0","22.865443000532597"
"1","181","190","3.4000000000000004","0.2","3","250","""-969775326""","33.67949280904655","33.67949280904655","33.67949280904655","0","33.67949280904655"
"1","182","190","3.4000000000000004","0.2","3","250","""1647608748""","32.293915314314596","32.293915314314596","32.293915314314596","0","32.293915314314596"
"1","183","190","3.4000000000000004","0.2","3","250","""-1283527841""","36.93177789239021","36.93177789239021","36.93177789239021","0","36.93177789239021"
"1","184","190","3.4000000000000004","0.2","3","250","""-219698086""","39.393570373801204","39.393570373801204","39.393570373801204","0","39.393570373801204"
"1","185","190","3.4000000000000004","0.2","3","250","""1781340056""","37.59881775169321","37.59881775169321","37.59881775169321","0","37.59881775169321"
"1","186","190","3.4000000000000004","0.2","3","250","""-957440421""","32.2506512493598","32.2506512493598","32.2506512493598","0","32.2506512493598"
"1","187","190","3.4000000000000004","0.2","3","250","""-1333376638""","33.11679429063305","33.11679429063305","33.11679429063305","0","33.11679429063305"
"1","188","190","3.4000000000000004","0.2","3","250","""-605297374""","36.82448315147616","36.82448315147616","36.82448315147616","0","36.82448315147616"
"1","189","190","3.4000000000000004","0.2","3","250","""147582532""","35.55129807373611","35.55129807373611","35.55129807373611","0","35.55129807373611"
"1","190","190","3.4000000000000004","0.2","3","250","""668607652""","34.55578958758999","34.55578958758999","34.55578958758999","0","34.55578958758999"
"1","191","200","5","0.2","1","75","""-582098541""","48.30635948051144","48.30635948051144","48.30635948051144","0","48.30635948051144"
"1","192","200","5","0.2","1","75","""-327746988""","44.22805833045745","44.22805833045745","44.22805833045745","0","44.22805833045745"
"1","193","200","5","0.2","1","75","""-486255391""","48.75401007475707","48.75401007475707","48.75401007475707","0","48.75401007475707"
"1","194","200","5","0.2","1","75","""1166124479""","44.615967724848836","44.615967724848836","44.615967724848836","0","44.615967724848836"
"1","195","200","5","0.2","1","75","""7814909""","43.73606066999939","43.73606066999939","43.73606066999939","0","43.73606066999939"
"1","196","200","5","0.2","1","75","""-278056701""","48.50232969289706","48.50232969289706","48.50232969289706","0","48.50232969289706"
"1","197","200","5","0.2","1","75","""464248175""","49.24272181028239","49.24272181028239","49.24272181028239","0","49.24272181028239"
"1","198","200","5","0.2","1","75","""1107635044""","46.08342328647364","46.08342328647364","46.08342328647364","0","46.08342328647364"
"1","199","200","5","0.2","1","75","""1611118496""","48.3509355299964","48.3509355299964","48.3509355299964","0","48.3509355299964"
"1","200","200","5","0.2","1","75","""-1187059847""","44.35907002640595","44.35907002640595","44.35907002640595","0","44.35907002640595"
"1","201","210","4.4","0.05","6","0","""-1995317036""","31.514218494754054","31.514218494754054","31.514218494754054","0","31.514218494754054"
"1","202","210","4.4","0.05","6","0","""1312302738""","34.95745782283227","34.95745782283227","34.95745782283227","0","34.95745782283227"
"1","203","210","4.4","0.05","6","0","""1090381016""","34.067377070691705","34.067377070691705","34.067377070691705","0","34.067377070691705"
"1","204","210","4.4","0.05","6","0","""328774354""","33.98659855077017","33.98659855077017","33.98659855077017","0","33.98659855077017"
"1","205","210","4.4","0.05","6","0","""1951279073""","30.745535955961394","30.745535955961394","30.745535955961394","0","30.745535955961394"
"1","206","210","4.4","0.05","6","0","""824595108""","36.95260899610933","36.95260899610933","36.95260899610933","0","36.95260899610933"
"1","207","210","4.4","0.05","6","0","""-465946190""","35.61706132412326","35.61706132412326","35.61706132412326","0","35.61706132412326"
"1","208","210","4.4","0.05","6","0","""-1931475350""","38.7951020569228","38.7951020569228","38.7951020569228","0","38.7951020569228"
"1","209","210","4.4","0.05","6","0","""2075126212""","32.21462628504686","32.21462628504686","32.21462628504686","0","32.21462628504686"
"1","210","210","4.4","0.05","6","0","""663376708""","35.92316138110297","35.92316138110297","35.92316138110297","0","35.92316138110297"
"1","211","220","5","0.8500000000000001","4","175","""367273838""","20.82133000528994","20.82133000528994","20.82133000528994","0","20.82133000528994"
"1","212","220","5","0.8500000000000001","4","175","""-1044396017""","20.48980487370659","20.48980487370659","20.48980487370659","0","20.48980487370659"
"1","213","220","5","0.8500000000000001","4","175","""-2015941442""","20.98595769300694","20.98595769300694","20.98595769300694","0","20.98595769300694"
"1","214","220","5","0.8500000000000001","4","175","""-1598968878""","19.993645268747958","19.993645268747958","19.993645268747958","0","19.993645268747958"
"1","215","220","5","0.8500000000000001","4","175","""1133649788""","21.407864763971908","21.407864763971908","21.407864763971908","0","21.407864763971908"
"1","216","220","5","0.8500000000000001","4","175","""-907860321""","20.607942306764855","20.607942306764855","20.607942306764855","0","20.607942306764855"
"1","217","220","5","0.8500000000000001","4","175","""822120186""","21.06366261294598","21.06366261294598","21.06366261294598","0","21.06366261294598"
"1","218","220","5","0.8500000000000001","4","175","""-110080605""","22.663338638298214","22.663338638298214","22.663338638298214","0","22.663338638298214"
"1","219","220","5","0.8500000000000001","4","175","""-540456348""","20.402003606016617","20.402003606016617","20.402003606016617","0","20.402003606016617"
"1","220","220","5","0.8500000000000001","4","175","""1157030243""","18.72688788786416","18.72688788786416","18.72688788786416","0","18.72688788786416"
